asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_byline,coupon_text,unit_price,unit_count,product_badge
B09KQBYCQT,"Kit 3 Máscaras Braé Revival+ Divine + Soul Color (3x 200g), BRAÉ","R$ 238,12",,BRL,4.5,141,https://www.amazon.com.br/dp/B09KQBYCQT,https://m.media-amazon.com/images/I/514wim6QdIL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 220,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Cítrico,,,,
B09X8CZW18,"Kit Juba Máscara, Shampoo, Condicionador, Encara Widi Care","R$ 202,90",,BRL,4.7,439,https://www.amazon.com.br/dp/B09X8CZW18,https://m.media-amazon.com/images/I/71flHX+NOZL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 202,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 28 de jul.",False,,,"R$ 202,90",1.0,
B07MQXKKN5,Blondor Multi Blonde Powder 800g,"R$ 214,90",,BRL,4.7,141,https://www.amazon.com.br/dp/B07MQXKKN5,https://m.media-amazon.com/images/I/51SMTkVQ9XL._AC_UL960_FMwebp_QL65_.jpg,14,"R$ 214,80",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B09FTGJT22,"Kérastase Shampoo Specifique Bain Divalent, Cabelos oleosos, Controle da oleosidade, Aminoácido, Vitamina B6, 250 ml","R$ 172,88","R$ 188,34",BRL,4.6,2931,https://www.amazon.com.br/dp/B09FTGJT22,https://m.media-amazon.com/images/I/41vevQbng8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 172,88",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Floral,,,,
B0C6B4DM4V,Máquina de Corte Wahl Style Pro 127V,"R$ 103,99","R$ 149,00",BRL,4.5,181,https://www.amazon.com.br/dp/B0C6B4DM4V,https://m.media-amazon.com/images/I/41bbkqex3nL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 103,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega R$ 26,70: 15 - 26 de ago.",False,,,,,Oferta
B0D35S4P95,"Secador de Cabelo Glossy Color Elgin 2.000W Tourmaline íon, Jato Frio e 7 opções de Combinações Roxo - 220v","R$ 134,26","R$ 155,40",BRL,4.3,220,https://www.amazon.com.br/dp/B0D35S4P95,https://m.media-amazon.com/images/I/41hD0rTz2vL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 89,10",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B089WFPY84,Kit Shampoo E Condicionador 1L Nutri Enrich Invigo Wella Professional,"R$ 279,90",,BRL,4.7,739,https://www.amazon.com.br/dp/B089WFPY84,https://m.media-amazon.com/images/I/51ikELeupFL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 269,00",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,"R$ 139,95",2.0,
B0DJTBH91Z,Kit L&#x27;Oréal Paris Solar Expertise Protetor Facial Antirrugas Fps 60 40g - 2 unidades,"R$ 59,20","R$ 69,77",BRL,4.8,39,https://www.amazon.com.br/dp/B0DJTBH91Z,https://m.media-amazon.com/images/I/71HV0gt9eYL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 59,20",False,False,True,False,Mais de 200 compras no mês passado,,False,,,"R$ 29,60",2.0,Oferta Prime Day
B0D82CWTV1,Kit Sérum Lifting e Ácido Clareador Rosa Selvagem,"R$ 103,90",,BRL,4.3,26,https://www.amazon.com.br/dp/B0D82CWTV1,https://m.media-amazon.com/images/I/51BtXPRXMJL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 103,90",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: ter., 29 de jul.",False,,,"R$ 0,58",179.0,
B08N5DBPX4,"Alfaparf Milano Semi Di Lino Curls Óleo Capilar - Para cabelos cacheados e ondulados - Hidrata, desembaraça, define, ilumina e protege - Qualidade profissional de salão 100ml","R$ 145,90",,BRL,4.6,574,https://www.amazon.com.br/dp/B08N5DBPX4,https://m.media-amazon.com/images/I/61aHe0HjznL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 145,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,
B09C2M2WB9,"Perfume Masculino EDT Phantom, Cinza, Paco Rabanne, 100 ml","R$ 500,00",,BRL,4.8,2286,https://www.amazon.com.br/dp/B09C2M2WB9,https://m.media-amazon.com/images/I/71T-7eJgqrL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 485,99",False,False,False,False,Mais de 30 compras no mês passado,"Entrega R$ 24,46: ter., 5 de ago.Ou entrega mais rápida: 17 - 21 de jul.",False,Citrus doce,,,,
B0B4PNNK4G,Panasonic Aparador Corporal Para Homens E Mulheres Mini V-Razor Aparador Elétrico Unissex De Uso Seco/Molhado Sem Fio Com 2 Acessórios Barbear Multidirecional Em Áreas,"R$ 219,91","R$ 259,92",BRL,4.3,166,https://www.amazon.com.br/dp/B0B4PNNK4G,https://m.media-amazon.com/images/I/51nJRscze6L._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 220,00",False,False,False,False,,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0C7RD81VV,BT TRANSITIONS PALETA DE SOMBRAS,"R$ 104,90",,BRL,4.8,45,https://www.amazon.com.br/dp/B0C7RD81VV,https://m.media-amazon.com/images/I/61zk7lzMiqL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 104,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Pó,,"R$ 104.900,00",,
B08KB4JPRV,TRAVEL ROSE GOLD BIV,"R$ 223,90",,BRL,4.1,109,https://www.amazon.com.br/dp/B08KB4JPRV,https://m.media-amazon.com/images/I/51vb6VWNqzL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 137,51",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0068M4E6A,Mascara Moroccanoil Hydration Weightless Hydrating Mask 250ml,"R$ 161,87","R$ 180,68",BRL,4.5,2178,https://www.amazon.com.br/dp/B0068M4E6A,https://m.media-amazon.com/images/I/61sZu-NDUWL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 161,87",False,False,False,False,,"Entrega GRÁTIS: seg., 4 de ago.",False,,,,,
B0D1GJJRFW,Escova Secadora Cadence Uau 4 em 1 - Bivolt ESC800,"R$ 138,99",,BRL,4.5,207,https://www.amazon.com.br/dp/B0D1GJJRFW,https://m.media-amazon.com/images/I/51q5BSEjolL._AC_UL960_FMwebp_QL65_.jpg,24,"R$ 129,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 138,99",1.0,
B09KQBYCQT,"Kit 3 Máscaras Braé Revival+ Divine + Soul Color (3x 200g), BRAÉ","R$ 238,12",,BRL,4.5,141,https://www.amazon.com.br/dp/B09KQBYCQT,https://m.media-amazon.com/images/I/514wim6QdIL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 220,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Cítrico,,,,
B09X8CZW18,"Kit Juba Máscara, Shampoo, Condicionador, Encara Widi Care","R$ 202,90",,BRL,4.7,439,https://www.amazon.com.br/dp/B09X8CZW18,https://m.media-amazon.com/images/I/71flHX+NOZL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 202,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 28 de jul.",False,,,"R$ 202,90",1.0,
B07MQXKKN5,Blondor Multi Blonde Powder 800g,"R$ 214,90",,BRL,4.7,141,https://www.amazon.com.br/dp/B07MQXKKN5,https://m.media-amazon.com/images/I/51SMTkVQ9XL._AC_UL960_FMwebp_QL65_.jpg,14,"R$ 214,80",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B09FTGJT22,"Kérastase Shampoo Specifique Bain Divalent, Cabelos oleosos, Controle da oleosidade, Aminoácido, Vitamina B6, 250 ml","R$ 172,88","R$ 188,34",BRL,4.6,2931,https://www.amazon.com.br/dp/B09FTGJT22,https://m.media-amazon.com/images/I/41vevQbng8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 172,88",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Floral,,,,
B0C6B4DM4V,Máquina de Corte Wahl Style Pro 127V,"R$ 103,99","R$ 149,00",BRL,4.5,181,https://www.amazon.com.br/dp/B0C6B4DM4V,https://m.media-amazon.com/images/I/41bbkqex3nL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 103,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega R$ 26,70: 15 - 26 de ago.",False,,,,,Oferta
B0D35S4P95,"Secador de Cabelo Glossy Color Elgin 2.000W Tourmaline íon, Jato Frio e 7 opções de Combinações Roxo - 220v","R$ 134,26","R$ 155,40",BRL,4.3,220,https://www.amazon.com.br/dp/B0D35S4P95,https://m.media-amazon.com/images/I/41hD0rTz2vL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 89,10",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B089WFPY84,Kit Shampoo E Condicionador 1L Nutri Enrich Invigo Wella Professional,"R$ 279,90",,BRL,4.7,739,https://www.amazon.com.br/dp/B089WFPY84,https://m.media-amazon.com/images/I/51ikELeupFL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 269,00",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,"R$ 139,95",2.0,
B0DJTBH91Z,Kit L&#x27;Oréal Paris Solar Expertise Protetor Facial Antirrugas Fps 60 40g - 2 unidades,"R$ 59,20","R$ 69,77",BRL,4.8,39,https://www.amazon.com.br/dp/B0DJTBH91Z,https://m.media-amazon.com/images/I/71HV0gt9eYL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 59,20",False,False,True,False,Mais de 200 compras no mês passado,,False,,,"R$ 29,60",2.0,Oferta Prime Day
B0D82CWTV1,Kit Sérum Lifting e Ácido Clareador Rosa Selvagem,"R$ 103,90",,BRL,4.3,26,https://www.amazon.com.br/dp/B0D82CWTV1,https://m.media-amazon.com/images/I/51BtXPRXMJL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 103,90",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: ter., 29 de jul.",False,,,"R$ 0,58",179.0,
B0BNC8WK5C,BRAÉ FIBER MASK CONDICIONANTE 500G,"R$ 119,90",,BRL,4.6,71,https://www.amazon.com.br/dp/B0BNC8WK5C,https://m.media-amazon.com/images/I/51Vlxg9NRRL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,"R$ 119,90",1.0,
B06X1G5Z4V,Kit Amor Midas Biofios - Leave In + Óleo Argan (Oils Complex) + Reparador De Pontas Multifuncional,"R$ 101,64",,BRL,4.4,18,https://www.amazon.com.br/dp/B06X1G5Z4V,https://m.media-amazon.com/images/I/512NZQAujdL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 101,64",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 33,88",3.0,
B0C512S3FC,Escova Secadora Philco 4 em 1 PES25SR Advance Bivolt,"R$ 132,90",,BRL,4.6,450,https://www.amazon.com.br/dp/B0C512S3FC,https://m.media-amazon.com/images/I/51Xu9Mvl19L._AC_UL960_FMwebp_QL65_.jpg,22,"R$ 104,64",False,False,False,False,Mais de 300 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0BV2M7RC1,Armani Code EDT 75,"R$ 450,00",,BRL,4.5,137,https://www.amazon.com.br/dp/B0BV2M7RC1,https://m.media-amazon.com/images/I/51guaVh07hL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 450,00",False,False,False,False,,"Entrega R$ 24: ter., 5 de ago.Ou entrega mais rápida: 17 - 21 de jul.",False,Fresco,,"R$ 6,00",75.0,
B0DNKBTRT7,Kit TRUSS Equilibrium Double Shampoo (2 Unidades),"R$ 179,21",,BRL,5,10,https://www.amazon.com.br/dp/B0DNKBTRT7,https://m.media-amazon.com/images/I/61yIhf4oAdL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 173,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,"R$ 89,61",2.0,
B0BHDZ6GF8,Batom Cremoso Kiko Milano Unlimited Stylo Longa Duração (11 Rosy Mauve),"R$ 148,90",,BRL,4.2,1846,https://www.amazon.com.br/dp/B0BHDZ6GF8,https://m.media-amazon.com/images/I/61Lx1TK5fcL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 148,90",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",True,Creme,,"R$ 148,90",1.0,
B0BG31RX2C,"Wella Professionals Oil Reflections Shampoo, Tamanho: 1000 ml (Pacote de 1)","R$ 143,65","R$ 172,99",BRL,4.8,246,https://www.amazon.com.br/dp/B0BG31RX2C,https://m.media-amazon.com/images/I/41jl3OPFmbL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 143,65",False,False,True,False,Mais de 200 compras no mês passado,,False,Sem perfume,,,,Oferta Prime Day
B079N5N5DR,Perfume Jacques Bogart Silver Scent Masculino Edt 100ML,"R$ 249,90",,BRL,4.4,42,https://www.amazon.com.br/dp/B079N5N5DR,https://m.media-amazon.com/images/I/616McHQHI7L._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 233,45",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,"Cítrico, Floral, Lavanda",,,,
B0D8RD3355,ISDIN Protetor Solar Corporal Transparent Spray FPS 50-250ml,"R$ 94,91","R$ 109,90",BRL,4.5,68,https://www.amazon.com.br/dp/B0D8RD3355,https://m.media-amazon.com/images/I/41-91npLSjL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 94,91",False,False,True,False,Mais de 100 compras no mês passado,,False,,,,,Oferta Prime Day
B08KWPDZ9K,Eudora Colônia Desodorante Lyra 75ml,"R$ 112,98",,BRL,4.8,106,https://www.amazon.com.br/dp/B08KWPDZ9K,https://m.media-amazon.com/images/I/51PCYFkQ18L._AC_UL960_FMwebp_QL65_.jpg,40,"R$ 109,50",False,False,False,False,Mais de 50 compras no mês passado,"Entrega R$ 27,82: 31 de jul. - 7 de ago.",False,Floral,,"R$ 112,98",1.0,
B000O7JOT2,"Vichy Desodorante Peles Sensíveis Roll on 48H 50ml, Branco","R$ 164,10",,BRL,4.5,1900,https://www.amazon.com.br/dp/B000O7JOT2,https://m.media-amazon.com/images/I/61lcBNLTOJL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 164,10",False,False,False,False,Mais de 100 compras no mês passado,,False,,,,,
B08SWHVT92,Arte Sedução Lixadeira Motor Elétrico Nail Drill Alumínio 110V-220V 35000 rpm,"R$ 132,00",,BRL,4.3,69,https://www.amazon.com.br/dp/B08SWHVT92,https://m.media-amazon.com/images/I/51J1HBhc++L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 132,00",False,False,False,True,Mais de 30 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,"R$ 132,00",1.0,
B0BYFXLF7X,Cetaphil Healthy Renew Creme Reparador Noturno 50g,"R$ 220,99",,BRL,4.7,354,https://www.amazon.com.br/dp/B0BYFXLF7X,https://m.media-amazon.com/images/I/7177FNgb8cL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 220,99",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B000ZJW6TY,Britney Spears Fantasy Femme Edp 100ml,"R$ 230,00",,BRL,4.6,2787,https://www.amazon.com.br/dp/B000ZJW6TY,https://m.media-amazon.com/images/I/61+y1ez7DTL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 219,00",False,False,False,False,Mais de 30 compras no mês passado,"Entrega R$ 31,51: 23 - 25 de jul.Ou entrega mais rápida: 18 - 21 de jul.",False,Fantasy,,"R$ 2.300,00",,
B085JGSVRK,"Truss Curly Light | Ativador de Cachos para Definição, Hidratação e Controle de Frizz | 250ml","R$ 129,99",,BRL,4.5,281,https://www.amazon.com.br/dp/B085JGSVRK,https://m.media-amazon.com/images/I/51oJUivtM0L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,Sem perfume,,,,
B0B3SHKB3X,"EUCERIN Sérum Facial Daily Booster UltraLeve 30ml, 24h Hidratação, Fortaceledor, Hyaluron-Filler, Ácido Hialurônico, Antirrugas, Hidratante","R$ 108,28",,BRL,4.8,885,https://www.amazon.com.br/dp/B0B3SHKB3X,https://m.media-amazon.com/images/I/61dABx1Gu-L._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 99,50",False,False,False,False,Mais de 800 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B07MG75WL3,Kit Shampoo e Máscara Wella Nutri Enrich Invigo,"R$ 321,80",,BRL,4.8,2077,https://www.amazon.com.br/dp/B07MG75WL3,https://m.media-amazon.com/images/I/51NS1ml8ZlL._AC_UL960_FMwebp_QL65_.jpg,19,"R$ 289,70",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,"R$ 321,80",1.0,
B09PC6T18K,Lily Eau de Parfum 75ml - O Boticário,"R$ 264,00",,BRL,4.6,65,https://www.amazon.com.br/dp/B09PC6T18K,https://m.media-amazon.com/images/I/61eczcnad6L._AC_UL960_FMwebp_QL65_.jpg,41,"R$ 222,44",False,False,False,False,,"Entrega R$ 23,08: 17 - 21 de jul.",False,Floral,,"R$ 264.000,00",,
B07FYP65SH,"Secatriz Prebio Control, Hidratante Facial para Pele Oleosa, Formulado com Prebióticos e Nicotinamida, Antiacne, Efeito Matte, Incolor, 40g","R$ 100,84",,BRL,4.6,317,https://www.amazon.com.br/dp/B07FYP65SH,https://m.media-amazon.com/images/I/612Id7bJI7L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 100,84",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0BK23JWHG,"Escova Secadora Cadence 4 em 1 - ESC 710, Cinza/Preto Bivolt","R$ 149,99",,BRL,4.5,529,https://www.amazon.com.br/dp/B0BK23JWHG,https://m.media-amazon.com/images/I/51wB18CDQbL._AC_UL960_FMwebp_QL65_.jpg,19,"R$ 127,90",False,False,False,False,Mais de 300 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 149,99",1.0,
B08PX8V9M8,"Escova Rotativa Ceramic Íon Turbo, Mondial, Vermelho/Preto, 1200W, 220V - ER-09","R$ 220,00",,BRL,4.4,1424,https://www.amazon.com.br/dp/B08PX8V9M8,https://m.media-amazon.com/images/I/41jcjb-xc1L._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 196,11",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B071PCJQ9C,KEUNE CARE KERATIN SMOOTH MASK 200ml,"R$ 208,81",,BRL,4.7,567,https://www.amazon.com.br/dp/B071PCJQ9C,https://m.media-amazon.com/images/I/51HCTyPpVWL._AC_UL960_FMwebp_QL65_.jpg,25,"R$ 179,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Sem perfume,,,,
B07GVY16K2,Fisiogel - Loção Hidratante Corporal A.I. Ação Calmante - 200ml,"R$ 134,90",,BRL,4.8,435,https://www.amazon.com.br/dp/B07GVY16K2,https://m.media-amazon.com/images/I/41IPR1qeDJL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 134,90",False,False,False,False,,Entrega GRÁTIS: 13 - 22 de ago.,False,,,"R$ 674,50",0.0,
B07BFQGJ9M,Mustela Solares Protetor Solar Fps 50+ 200 Ml - Filtro Solar Rosto E Corpo Para Bebês Crianças E Adultos - Alta Proteção Contra Raios Uva E Uvb Fórmula Hipoalergênica Para Todos Os Tipos,"R$ 111,14","R$ 123,49",BRL,4.8,11589,https://www.amazon.com.br/dp/B07BFQGJ9M,https://m.media-amazon.com/images/I/51J-gBLPqvL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 111,14",False,False,True,False,Mais de 600 compras no mês passado,,False,,,"R$ 0,56",198.0,Oferta Prime Day
B0FB5JPVXD,Kit c/ 2 Séruns Vitamina C 10 + Retinol Principia Skincare Tratamento,"R$ 122,98",,BRL,,0,https://www.amazon.com.br/dp/B0FB5JPVXD,https://m.media-amazon.com/images/I/51S98mEPZ2L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 122,98",False,False,False,False,,Entrega: Hoje,False,,,"R$ 2.049,67",,
B0C9YRRKKY,David Beckham Perfume True Instinct Eau de Parfum Masculino 50ml,"R$ 173,00",,BRL,4.4,42,https://www.amazon.com.br/dp/B0C9YRRKKY,https://m.media-amazon.com/images/I/61jTQvH+LIL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 160,00",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: seg., 4 de ago.",False,Âmbar,,"R$ 173,00",1.0,
B08NWH2XPV,Máscara Capilar AntiFrizz Burix One ProHall 1L,"R$ 219,90",,BRL,4.6,334,https://www.amazon.com.br/dp/B08NWH2XPV,https://m.media-amazon.com/images/I/41OnwzVxIvL._AC_UL960_FMwebp_QL65_.jpg,11,"R$ 207,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,"R$ 0,22",1000.0,
B008SBKTZ4,Lancome Lancôme La Vie Est Belle Edp Perfume Feminino,"R$ 259,99","R$ 354,85",BRL,4.7,8800,https://www.amazon.com.br/dp/B008SBKTZ4,https://m.media-amazon.com/images/I/61Xmvcj4P8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 259,99",False,False,True,False,Mais de 1 mil compras no mês passado,,False,Sândalo,,,,Oferta Prime Day
B079VPWD4W,"Mantecorp - Creme Rejuvenescedor para Olhos Reviline - Reduz Rugas, Linhas de Expressão e Flacidez - 15g","R$ 189,05",,BRL,4.5,121,https://www.amazon.com.br/dp/B079VPWD4W,https://m.media-amazon.com/images/I/61Qc8QQ8h2L._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 152,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B07VP78MGH,KIT KEUNE CARE VITAL NUTRITION - SHAMPOO 300ML + CONDICIONADOR 250ML,"R$ 211,90",,BRL,4.6,148,https://www.amazon.com.br/dp/B07VP78MGH,https://m.media-amazon.com/images/I/51fK6HfwM5L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 211,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B0D63WK7WH,CHAPA TITANIUM PROGRESS BIV.,"R$ 380,00","R$ 439,00",BRL,4.2,38,https://www.amazon.com.br/dp/B0D63WK7WH,https://m.media-amazon.com/images/I/414E6CmwpvL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 380,00",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B077C3MB2J,Lowell Silver Slim Kit - Shampoo + Condicionador Kit,"R$ 104,99",,BRL,4.8,194,https://www.amazon.com.br/dp/B077C3MB2J,https://m.media-amazon.com/images/I/51UkszVpeOL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 88,48",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B000ZJW6TY,Britney Spears Fantasy Femme Edp 100ml,"R$ 230,00",,BRL,4.6,2787,https://www.amazon.com.br/dp/B000ZJW6TY,https://m.media-amazon.com/images/I/61+y1ez7DTL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 219,00",False,False,False,False,Mais de 30 compras no mês passado,"Entrega R$ 31,51: 23 - 25 de jul.Ou entrega mais rápida: 18 - 21 de jul.",False,Fantasy,,"R$ 2.300,00",,
B085JGSVRK,"Truss Curly Light | Ativador de Cachos para Definição, Hidratação e Controle de Frizz | 250ml","R$ 129,99",,BRL,4.5,281,https://www.amazon.com.br/dp/B085JGSVRK,https://m.media-amazon.com/images/I/51oJUivtM0L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,Sem perfume,,,,
B0B3SHKB3X,"EUCERIN Sérum Facial Daily Booster UltraLeve 30ml, 24h Hidratação, Fortaceledor, Hyaluron-Filler, Ácido Hialurônico, Antirrugas, Hidratante","R$ 108,28",,BRL,4.8,885,https://www.amazon.com.br/dp/B0B3SHKB3X,https://m.media-amazon.com/images/I/61dABx1Gu-L._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 99,50",False,False,False,False,Mais de 800 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B07MG75WL3,Kit Shampoo e Máscara Wella Nutri Enrich Invigo,"R$ 321,80",,BRL,4.8,2077,https://www.amazon.com.br/dp/B07MG75WL3,https://m.media-amazon.com/images/I/51NS1ml8ZlL._AC_UL960_FMwebp_QL65_.jpg,19,"R$ 289,70",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,"R$ 321,80",1.0,
B09PC6T18K,Lily Eau de Parfum 75ml - O Boticário,"R$ 264,00",,BRL,4.6,65,https://www.amazon.com.br/dp/B09PC6T18K,https://m.media-amazon.com/images/I/61eczcnad6L._AC_UL960_FMwebp_QL65_.jpg,41,"R$ 222,44",False,False,False,False,,"Entrega R$ 23,08: 17 - 21 de jul.",False,Floral,,"R$ 264.000,00",,
B07FYP65SH,"Secatriz Prebio Control, Hidratante Facial para Pele Oleosa, Formulado com Prebióticos e Nicotinamida, Antiacne, Efeito Matte, Incolor, 40g","R$ 100,84",,BRL,4.6,317,https://www.amazon.com.br/dp/B07FYP65SH,https://m.media-amazon.com/images/I/612Id7bJI7L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 100,84",False,True,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,Escolha
